,title,department,location,date_added,link
1275,Machine Learning Engineer - Hardware Performance Validation,Software and Services,Santa Clara Valley (Cupertino),"Sep 22, 2021",https://jobs.apple.com/en-us/details/200286987/machine-learning-engineer-hardware-performance-validation?team=SFTWR
1276,"AI/ML - Frontend Engineer, ML Engineering Efficiency",Software and Services,Seattle,"Oct 19, 2021",https://jobs.apple.com/en-us/details/200267013/ai-ml-frontend-engineer-ml-engineering-efficiency?team=SFTWR
1277,WiFi Quality Assurance Test Engineer,Software and Services,Santa Clara Valley (Cupertino),"Jul 8, 2021",https://jobs.apple.com/en-us/details/200261312/wifi-quality-assurance-test-engineer?team=SFTWR
1278,Home Audio Triage Engineer,Software and Services,Santa Clara Valley (Cupertino),"Sep 9, 2021",https://jobs.apple.com/en-us/details/200273787/home-audio-triage-engineer?team=SFTWR
1279,Global Pricing Operations Analyst- Services,Software and Services,Culver City,"Sep 24, 2021",https://jobs.apple.com/en-us/details/200292032/global-pricing-operations-analyst-services?team=SFTWR
1280,"Software Engineer, CloudKit",Software and Services,Seattle,"Oct 19, 2021",https://jobs.apple.com/en-us/details/200261027/software-engineer-cloudkit?team=SFTWR
1281,WiFi Quality Assurance Test Engineer,Software and Services,Santa Clara Valley (Cupertino),"Jul 8, 2021",https://jobs.apple.com/en-us/details/200261312/wifi-quality-assurance-test-engineer?team=SFTWR
1282,Home Audio Triage Engineer,Software and Services,Santa Clara Valley (Cupertino),"Sep 9, 2021",https://jobs.apple.com/en-us/details/200273787/home-audio-triage-engineer?team=SFTWR
1283,AMP  Videos- Software Engineer,Software and Services,San Diego,"Jun 26, 2020",https://jobs.apple.com/en-us/details/200177844/amp-videos-software-engineer?team=SFTWR
1284,"Software Engineer, CloudKit - Analytics Platform",Software and Services,Seattle,"Oct 4, 2021",https://jobs.apple.com/en-us/details/200255524/software-engineer-cloudkit-analytics-platform?team=SFTWR
1285,Motion Health Data Scientist,Software and Services,Santa Clara Valley (Cupertino),"Oct 18, 2021",https://jobs.apple.com/en-us/details/200300772/motion-health-data-scientist?team=SFTWR
1286,Sr. Site Reliability Engineer,Software and Services,Santa Clara Valley (Cupertino),"Sep 1, 2021",https://jobs.apple.com/en-us/details/200282011/sr-site-reliability-engineer?team=SFTWR
1287,"Software Quality Engineer, Apple Pay",Software and Services,Austin,"Sep 16, 2021",https://jobs.apple.com/en-us/details/200285056/software-quality-engineer-apple-pay?team=SFTWR
1288,"Software Quality Engineer, Apple Pay",Software and Services,Raleigh,"Oct 8, 2021",https://jobs.apple.com/en-us/details/200287324/software-quality-engineer-apple-pay?team=SFTWR
1289,System Software Engineer – Sensing and Connectivity System Engineering Team,Software and Services,San Diego,"Oct 13, 2021",https://jobs.apple.com/en-us/details/200271783/system-software-engineer-sensing-and-connectivity-system-engineering-team?team=SFTWR
1290,Data Center Facilities Supervisor,Software and Services,Maiden,"Sep 27, 2021",https://jobs.apple.com/en-us/details/200287003/data-center-facilities-supervisor?team=SFTWR
1291,Senior Machine Learning Engineer- Analytics Engineering,Software and Services,Seattle,"Sep 7, 2021",https://jobs.apple.com/en-us/details/200284659/senior-machine-learning-engineer-analytics-engineering?team=SFTWR
1292,Software Engineer - Notes,Software and Services,Santa Clara Valley (Cupertino),"Jun 8, 2021",https://jobs.apple.com/en-us/details/200254762/software-engineer-notes?team=SFTWR
1293,"Sr. Full-Stack Software Engineer, News Team",Software and Services,Santa Clara Valley (Cupertino),"Sep 13, 2021",https://jobs.apple.com/en-us/details/200241493/sr-full-stack-software-engineer-news-team?team=SFTWR
1294,Senior Data Scientist,Software and Services,Mesa,"Aug 19, 2021",https://jobs.apple.com/en-us/details/200266700/senior-data-scientist?team=SFTWR
1295,"Senior Product Designer, Health",Software and Services,Santa Clara Valley (Cupertino),"Aug 11, 2021",https://jobs.apple.com/en-us/details/200241453/senior-product-designer-health?team=SFTWR
1296,"SW Engineer, Universal Media",Software and Services,Santa Clara Valley (Cupertino),"Sep 24, 2020",https://jobs.apple.com/en-us/details/200195134/sw-engineer-universal-media?team=SFTWR
1297,Data Center Facilities Supervisor,Software and Services,Mesa,"Sep 9, 2021",https://jobs.apple.com/en-us/details/200275356/data-center-facilities-supervisor?team=SFTWR
1298,Data Center Facilities Supervisor,Software and Services,Prineville,"Oct 23, 2021",https://jobs.apple.com/en-us/details/200275361/data-center-facilities-supervisor?team=SFTWR
1299,Data Center Facilities Supervisor,Software and Services,Reno,"Sep 16, 2021",https://jobs.apple.com/en-us/details/200286981/data-center-facilities-supervisor?team=SFTWR
1300,Motion Health Data Scientist,Software and Services,Santa Clara Valley (Cupertino),"Oct 18, 2021",https://jobs.apple.com/en-us/details/200300772/motion-health-data-scientist?team=SFTWR
1301,Camera Experience Application Engineer,Software and Services,Santa Clara Valley (Cupertino),"Oct 27, 2020",https://jobs.apple.com/en-us/details/200199904/camera-experience-application-engineer?team=SFTWR
1302,"AI/ML - Sr Manager, Siri Assistant Product Management",Software and Services,Santa Clara,"Jun 3, 2021",https://jobs.apple.com/en-us/details/200220626/ai-ml-sr-manager-siri-assistant-product-management?team=SFTWR
1303,"AI/ML - Sr Manager, Siri Assistant Product Management",Software and Services,Santa Clara Valley (Cupertino),"Jan 27, 2021",https://jobs.apple.com/en-us/details/200219263/ai-ml-sr-manager-siri-assistant-product-management?team=SFTWR
1304,"AI/ML - Sr Manager, Siri Assistant Product Management",Software and Services,Seattle,"Jan 27, 2021",https://jobs.apple.com/en-us/details/200219136/ai-ml-sr-manager-siri-assistant-product-management?team=SFTWR
1305,Senior Threat Intelligence Analyst (REMOTE),Software and Services,Santa Clara Valley (Cupertino),"Jul 30, 2021",https://jobs.apple.com/en-us/details/200257942/senior-threat-intelligence-analyst-remote?team=SFTWR
1306,Senior Threat Intelligence Analyst (REMOTE),Software and Services,Santa Clara Valley (Cupertino),"Aug 17, 2021",https://jobs.apple.com/en-us/details/200272849/senior-threat-intelligence-analyst-remote?team=SFTWR
1307,"Secure Systems Architect, Platform Architecture",Software and Services,Beaverton,"Aug 3, 2021",https://jobs.apple.com/en-us/details/200205706/secure-systems-architect-platform-architecture?team=SFTWR
1308,Database Engineer (Early Career),Software and Services,Austin,"Oct 22, 2021",https://jobs.apple.com/en-us/details/200303605/database-engineer-early-career?team=SFTWR
1309,"Program Manager, Communications & Engagement, Maps",Software and Services,Santa Clara Valley (Cupertino),"Oct 22, 2021",https://jobs.apple.com/en-us/details/200303121/program-manager-communications-engagement-maps?team=SFTWR
1310,Database Engineer (Early Career),Software and Services,Austin,"Oct 20, 2021",https://jobs.apple.com/en-us/details/200302207/database-engineer-early-career?team=SFTWR
1311,Senior Software Backend QA Engineer - Apple Media Products,Software and Services,Seattle,"Jul 27, 2021",https://jobs.apple.com/en-us/details/200222405/senior-software-backend-qa-engineer-apple-media-products?team=SFTWR
1312,"Sr. Backend Engineer, Ad Platforms",Software and Services,Austin,"Sep 3, 2021",https://jobs.apple.com/en-us/details/200266950/sr-backend-engineer-ad-platforms?team=SFTWR
1313,CI Designer,Software and Services,Seattle,"Jul 16, 2021",https://jobs.apple.com/en-us/details/200267100/ci-designer?team=SFTWR
1314,Senior Software QA Engineer   Apple Media Products.,Software and Services,Seattle,"Jul 12, 2021",https://jobs.apple.com/en-us/details/200237620/senior-software-qa-engineer-apple-media-products?team=SFTWR
1315,Senior Technical Writer,Software and Services,Santa Clara Valley (Cupertino),"Sep 30, 2021",https://jobs.apple.com/en-us/details/200252197/senior-technical-writer?team=SFTWR
1316,"Senior Program Manager, Commerce- Media Services Program Management",Software and Services,Seattle,"Sep 29, 2021",https://jobs.apple.com/en-us/details/200291484/senior-program-manager-commerce-media-services-program-management?team=SFTWR
1317,"Sr. Backend Engineer - Tech Lead, Ad Platforms",Software and Services,Austin,"Sep 3, 2021",https://jobs.apple.com/en-us/details/200284500/sr-backend-engineer-tech-lead-ad-platforms?team=SFTWR
1318,"AI/ML - Data Scientist, ML Platform & Technology",Software and Services,Seattle,"Oct 21, 2021",https://jobs.apple.com/en-us/details/200292010/ai-ml-data-scientist-ml-platform-technology?team=SFTWR
1319,Maps Business Services - Sr. Software Engineer,Software and Services,Santa Clara Valley (Cupertino),"May 12, 2021",https://jobs.apple.com/en-us/details/200244931/maps-business-services-sr-software-engineer?team=SFTWR
1320,Machine Learning Data Engineer-Photos,Software and Services,Santa Clara Valley (Cupertino),"Aug 12, 2021",https://jobs.apple.com/en-us/details/200276677/machine-learning-data-engineer-photos?team=SFTWR
1321,"Siri - Machine Learning Engineer, Speech and Audio Systems",Software and Services,Seattle,"Jan 22, 2021",https://jobs.apple.com/en-us/details/200159693/siri-machine-learning-engineer-speech-and-audio-systems?team=SFTWR
1322,Platform Kernel Engineer,Software and Services,Austin,"Sep 17, 2021",https://jobs.apple.com/en-us/details/200287260/platform-kernel-engineer?team=SFTWR
1323,Platform Kernel Engineer,Software and Services,San Diego,"Sep 17, 2021",https://jobs.apple.com/en-us/details/200287241/platform-kernel-engineer?team=SFTWR
1324,Platform Kernel Engineer,Software and Services,Santa Clara Valley (Cupertino),"Aug 10, 2021",https://jobs.apple.com/en-us/details/200231252/platform-kernel-engineer?team=SFTWR
1325,"Executive Assistant, Advertising Platforms",Software and Services,Santa Clara Valley (Cupertino),"Oct 14, 2021",https://jobs.apple.com/en-us/details/200299611/executive-assistant-advertising-platforms?team=SFTWR
1326,"Backend Engineer, Early Career",Software and Services,Austin,"Jun 29, 2021",https://jobs.apple.com/en-us/details/200253984/backend-engineer-early-career?team=SFTWR
1327,Wireless Systems Architect/Researcher,Software and Services,Santa Clara Valley (Cupertino),"Oct 20, 2021",https://jobs.apple.com/en-us/details/200262489/wireless-systems-architect-researcher?team=SFTWR
1328,"AI/ML - Software Engineer, Siri Understanding",Software and Services,Santa Clara Valley (Cupertino),"Sep 23, 2020",https://jobs.apple.com/en-us/details/200194913/ai-ml-software-engineer-siri-understanding?team=SFTWR
1329,"AI/ML - Sr. Data Scientist - Statistician,  AI/ML Data",Software and Services,Seattle,"Sep 13, 2021",https://jobs.apple.com/en-us/details/200269323/ai-ml-sr-data-scientist-statistician-ai-ml-data?team=SFTWR
1330,Fraud Data Analyst - Austin,Software and Services,Austin,"Oct 13, 2021",https://jobs.apple.com/en-us/details/200263252/fraud-data-analyst-austin?team=SFTWR
1331,"Data Scientist, Apple Pay Analytics - Cupertino",Software and Services,Santa Clara Valley (Cupertino),"Sep 13, 2021",https://jobs.apple.com/en-us/details/200287008/data-scientist-apple-pay-analytics-cupertino?team=SFTWR
1332,"Program Manager, Analytics- Media Services Program Management",Software and Services,Seattle,"Oct 15, 2021",https://jobs.apple.com/en-us/details/200252149/program-manager-analytics-media-services-program-management?team=SFTWR
1333,"Engineering Project Manager, Apple Pay",Software and Services,San Diego,"Oct 5, 2021",https://jobs.apple.com/en-us/details/200295169/engineering-project-manager-apple-pay?team=SFTWR
1334,Fraud Data Analyst - Austin,Software and Services,Austin,"Oct 13, 2021",https://jobs.apple.com/en-us/details/200291039/fraud-data-analyst-austin?team=SFTWR
1335,"Product Manager, Apple TV App",Software and Services,Culver City,"Aug 30, 2021",https://jobs.apple.com/en-us/details/200282034/product-manager-apple-tv-app?team=SFTWR
1336,"Data Scientist, Apple Pay Analytics - Austin",Software and Services,Austin,"Aug 19, 2021",https://jobs.apple.com/en-us/details/200279240/data-scientist-apple-pay-analytics-austin?team=SFTWR
1337,"AI/ML -  Software Engineer, Siri Understanding",Software and Services,Santa Clara Valley (Cupertino),"May 2, 2020",https://jobs.apple.com/en-us/details/200018266/ai-ml-software-engineer-siri-understanding?team=SFTWR
1338,Tools and Automation Quality Engineer,Software and Services,Santa Clara Valley (Cupertino),"Oct 13, 2021",https://jobs.apple.com/en-us/details/200293843/tools-and-automation-quality-engineer?team=SFTWR
1339,Fraud Data Analyst - San Diego,Software and Services,San Diego,"Oct 13, 2021",https://jobs.apple.com/en-us/details/200291040/fraud-data-analyst-san-diego?team=SFTWR
1340,"Senior Engineering Project Manager, GCRM Services Engineering",Software and Services,Austin,"Oct 13, 2021",https://jobs.apple.com/en-us/details/200297390/senior-engineering-project-manager-gcrm-services-engineering?team=SFTWR
1341,Principal Security Engineer - Linux,Software and Services,Santa Clara Valley (Cupertino),"Aug 18, 2021",https://jobs.apple.com/en-us/details/200276236/principal-security-engineer-linux?team=SFTWR
1342,Display Firmware/Driver Engineer,Software and Services,Santa Clara Valley (Cupertino),"Jun 28, 2021",https://jobs.apple.com/en-us/details/200223091/display-firmware-driver-engineer?team=SFTWR
1343,Engineering Manager - Big Data Platform,Software and Services,Austin,"Oct 19, 2021",https://jobs.apple.com/en-us/details/200279894/engineering-manager-big-data-platform?team=SFTWR
1344,"ISE, Special Projects - iOS Software Prototyping Engineer",Software and Services,Santa Clara Valley (Cupertino),"Jul 29, 2021",https://jobs.apple.com/en-us/details/200272054/ise-special-projects-ios-software-prototyping-engineer?team=SFTWR
1345,"Software Engineer, Security Server Applications",Software and Services,Santa Clara Valley (Cupertino),"May 19, 2021",https://jobs.apple.com/en-us/details/200248654/software-engineer-security-server-applications?team=SFTWR
1346,"Senior Machine Learning Engineer, Behavior Understanding and Extensibility",Software and Services,Santa Clara Valley (Cupertino),"Aug 31, 2021",https://jobs.apple.com/en-us/details/200283125/senior-machine-learning-engineer-behavior-understanding-and-extensibility?team=SFTWR
1347,Senior Site Reliability Engineer - Site Reliability Engineering,Software and Services,Seattle,"Sep 14, 2021",https://jobs.apple.com/en-us/details/200283122/senior-site-reliability-engineer-site-reliability-engineering?team=SFTWR
1348,Sr. Site Reliability Engineer - Site Reliability Engineering,Software and Services,Seattle,"Aug 5, 2021",https://jobs.apple.com/en-us/details/200241158/sr-site-reliability-engineer-site-reliability-engineering?team=SFTWR
