,title,department,location,date_added,link
1327,"Product Manager, Revenue and Billing Systems -  Ad Platforms (Austin)",Software and Services,Austin,"Aug 16, 2021",https://jobs.apple.com/en-us/details/200274785/product-manager-revenue-and-billing-systems-ad-platforms-austin?team=SFTWR
1328,Software Engineer- Photo Apps,Software and Services,Santa Clara Valley (Cupertino),"Sep 23, 2021",https://jobs.apple.com/en-us/details/200215570/software-engineer-photo-apps?team=SFTWR
1329,"Serving EPM Manager, Ad Platforms",Software and Services,Austin,"Aug 9, 2021",https://jobs.apple.com/en-us/details/200274170/serving-epm-manager-ad-platforms?team=SFTWR
1330,"Serving EPM Manager, Ad Platforms",Software and Services,Santa Clara Valley (Cupertino),"Aug 4, 2021",https://jobs.apple.com/en-us/details/200261846/serving-epm-manager-ad-platforms?team=SFTWR
1331,Tools Developer,Software and Services,Santa Clara Valley (Cupertino),"Aug 16, 2021",https://jobs.apple.com/en-us/details/200275990/tools-developer?team=SFTWR
1332,"Product Manager, Identity Management Services",Software and Services,Santa Clara Valley (Cupertino),"Aug 30, 2021",https://jobs.apple.com/en-us/details/200233442/product-manager-identity-management-services?team=SFTWR
1333,"Senior Data Scientist, Proactive",Software and Services,Santa Clara Valley (Cupertino),"Jun 23, 2021",https://jobs.apple.com/en-us/details/200224330/senior-data-scientist-proactive?team=SFTWR
1334,Teamcenter Workspace Developer,Software and Services,Santa Clara Valley (Cupertino),"Oct 22, 2021",https://jobs.apple.com/en-us/details/200303730/teamcenter-workspace-developer?team=SFTWR
1335,NX Developer,Software and Services,Santa Clara Valley (Cupertino),"Oct 22, 2021",https://jobs.apple.com/en-us/details/200303726/nx-developer?team=SFTWR
1336,"ISE, System Experience - Performance Manager",Software and Services,Santa Clara Valley (Cupertino),"Sep 7, 2021",https://jobs.apple.com/en-us/details/200283728/ise-system-experience-performance-manager?team=SFTWR
1337,iOS Engineer- Apple Cloud,Software and Services,Santa Clara Valley (Cupertino),"Sep 24, 2021",https://jobs.apple.com/en-us/details/200267154/ios-engineer-apple-cloud?team=SFTWR
1338,"Senior Program Manager, Subscriptions - App Store",Software and Services,Seattle,"Sep 20, 2021",https://jobs.apple.com/en-us/details/200215254/senior-program-manager-subscriptions-app-store?team=SFTWR
1339,Backend Software Developer -  Ad Platforms,Software and Services,Austin,"Oct 11, 2021",https://jobs.apple.com/en-us/details/200296085/backend-software-developer-ad-platforms?team=SFTWR
1340,Machine Learning Data Engineer-Photos,Software and Services,Santa Clara Valley (Cupertino),"Aug 12, 2021",https://jobs.apple.com/en-us/details/200276677/machine-learning-data-engineer-photos?team=SFTWR
1341,Software Engineer-Photos Knowledge,Software and Services,Santa Clara Valley (Cupertino),"Oct 21, 2021",https://jobs.apple.com/en-us/details/200301821/software-engineer-photos-knowledge?team=SFTWR
1342,Software Engineer-Photos,Software and Services,Santa Clara Valley (Cupertino),"Aug 20, 2021",https://jobs.apple.com/en-us/details/200279426/software-engineer-photos?team=SFTWR
1343,Machine Learning Engineer-Photos,Software and Services,Santa Clara Valley (Cupertino),"Oct 5, 2021",https://jobs.apple.com/en-us/details/200273865/machine-learning-engineer-photos?team=SFTWR
1344,"Senior Product Manager, Special Projects - Ad Platforms",Software and Services,Santa Clara Valley (Cupertino),"Aug 26, 2021",https://jobs.apple.com/en-us/details/200272094/senior-product-manager-special-projects-ad-platforms?team=SFTWR
1345,"Senior Program Manager, Subscriptions - App Store",Software and Services,Seattle,"Sep 20, 2021",https://jobs.apple.com/en-us/details/200215254/senior-program-manager-subscriptions-app-store?team=SFTWR
1346,CoreOS - System Power Validation Manager,Software and Services,San Diego,"Feb 16, 2021",https://jobs.apple.com/en-us/details/200217529/coreos-system-power-validation-manager?team=SFTWR
1347,"Senior Product Manager, Solutions & Technology",Software and Services,Culver City,"Oct 13, 2021",https://jobs.apple.com/en-us/details/200274284/senior-product-manager-solutions-technology?team=SFTWR
1348,"ISE, Input Experience - SWE Manager, Keyboard System Foundation",Software and Services,Santa Clara Valley (Cupertino),"Sep 16, 2021",https://jobs.apple.com/en-us/details/200244273/ise-input-experience-swe-manager-keyboard-system-foundation?team=SFTWR
1349,"AI/ML - Creative Producer for Voice, Siri Understanding",Software and Services,Santa Clara Valley (Cupertino),"Jan 12, 2021",https://jobs.apple.com/en-us/details/200215961/ai-ml-creative-producer-for-voice-siri-understanding?team=SFTWR
1350,"Market Data Insights Analyst, Scandinavia - Apple Music",Software and Services,Seattle,"Aug 20, 2021",https://jobs.apple.com/en-us/details/200280483/market-data-insights-analyst-scandinavia-apple-music?team=SFTWR
1351,"AI/ML - Embedded Data Scientist, AI/ML Data",Software and Services,Boston,"Sep 13, 2021",https://jobs.apple.com/en-us/details/200282085/ai-ml-embedded-data-scientist-ai-ml-data?team=SFTWR
1352,"Product Manager, Advertising Campaign Management - Ad Platforms",Software and Services,Santa Clara Valley (Cupertino),"Sep 30, 2021",https://jobs.apple.com/en-us/details/200272293/product-manager-advertising-campaign-management-ad-platforms?team=SFTWR
1353,"AI/ML - Embedded Data Scientist, AI/ML Data",Software and Services,Seattle,"Sep 13, 2021",https://jobs.apple.com/en-us/details/200167352/ai-ml-embedded-data-scientist-ai-ml-data?team=SFTWR
1354,"Market Data Insights Analyst, Mexico - Apple Music",Software and Services,Seattle,"Sep 28, 2021",https://jobs.apple.com/en-us/details/200288720/market-data-insights-analyst-mexico-apple-music?team=SFTWR
1355,"Market Data Insights Analyst, Brazil - Apple Music",Software and Services,Seattle,"Oct 1, 2021",https://jobs.apple.com/en-us/details/200282513/market-data-insights-analyst-brazil-apple-music?team=SFTWR
1356,"Market Data Insights Analyst, US/Canada - Apple Music",Software and Services,Seattle,"Oct 6, 2021",https://jobs.apple.com/en-us/details/200282556/market-data-insights-analyst-us-canada-apple-music?team=SFTWR
1357,"Product Manager, Apple TV App",Software and Services,Culver City,"Aug 30, 2021",https://jobs.apple.com/en-us/details/200282034/product-manager-apple-tv-app?team=SFTWR
1358,iOS and macOS SW Application Project Manager,Software and Services,Santa Clara Valley (Cupertino),"Jul 15, 2021",https://jobs.apple.com/en-us/details/200267598/ios-and-macos-sw-application-project-manager?team=SFTWR
1359,iOS and macOS SW Project Manager,Software and Services,Santa Clara Valley (Cupertino),"May 11, 2021",https://jobs.apple.com/en-us/details/200244820/ios-and-macos-sw-project-manager?team=SFTWR
1360,Software Developer in Test - Core I/O and Sensors,Software and Services,Santa Clara Valley (Cupertino),"May 21, 2021",https://jobs.apple.com/en-us/details/200244765/software-developer-in-test-core-i-o-and-sensors?team=SFTWR
1361,Motion Health Data Scientist,Software and Services,Santa Clara Valley (Cupertino),"Oct 18, 2021",https://jobs.apple.com/en-us/details/200300772/motion-health-data-scientist?team=SFTWR
1362,Head of Apple Card & Cash Data Science - Raleigh,Software and Services,Raleigh,"Sep 15, 2021",https://jobs.apple.com/en-us/details/200289131/head-of-apple-card-cash-data-science-raleigh?team=SFTWR
1363,Head of Apple Card & Cash Data Science - New York City,Software and Services,New York City,"Sep 15, 2021",https://jobs.apple.com/en-us/details/200289130/head-of-apple-card-cash-data-science-new-york-city?team=SFTWR
1364,"Lead Architect, Ad Platforms",Software and Services,Santa Clara Valley (Cupertino),"Jun 2, 2021",https://jobs.apple.com/en-us/details/200252151/lead-architect-ad-platforms?team=SFTWR
1365,"Web Production Developer, Apple Cloud Services (ACS)",Software and Services,Santa Clara Valley (Cupertino),"May 19, 2021",https://jobs.apple.com/en-us/details/200248470/web-production-developer-apple-cloud-services-acs?team=SFTWR
1366,Cloud Insights Manager,Software and Services,Santa Clara Valley (Cupertino),"Oct 4, 2021",https://jobs.apple.com/en-us/details/200290789/cloud-insights-manager?team=SFTWR
1367,Analytics Program Manager- Media Services Program Management,Software and Services,Seattle,"Jun 7, 2021",https://jobs.apple.com/en-us/details/200250545/analytics-program-manager-media-services-program-management?team=SFTWR
1368,"Salesforce Architect, Senior Manager",Software and Services,Austin,"Aug 26, 2021",https://jobs.apple.com/en-us/details/200274580/salesforce-architect-senior-manager?team=SFTWR
1369,"Senior Product Manager, Customer Experience - Ad Platforms",Software and Services,Austin,"Jul 8, 2021",https://jobs.apple.com/en-us/details/200216127/senior-product-manager-customer-experience-ad-platforms?team=SFTWR
1370,Machine Learning Data Engineer-Photos,Software and Services,Santa Clara Valley (Cupertino),"Aug 12, 2021",https://jobs.apple.com/en-us/details/200276677/machine-learning-data-engineer-photos?team=SFTWR
1371,Software Engineer-Photos,Software and Services,Santa Clara Valley (Cupertino),"Aug 20, 2021",https://jobs.apple.com/en-us/details/200279426/software-engineer-photos?team=SFTWR
1372,Software Engineer-Photos Knowledge,Software and Services,Santa Clara Valley (Cupertino),"Oct 21, 2021",https://jobs.apple.com/en-us/details/200301821/software-engineer-photos-knowledge?team=SFTWR
1373,Machine Learning Engineer-Photos,Software and Services,Santa Clara Valley (Cupertino),"Oct 5, 2021",https://jobs.apple.com/en-us/details/200273865/machine-learning-engineer-photos?team=SFTWR
1374,Trusted Kernel Manager,Software and Services,Santa Clara Valley (Cupertino),"Jun 9, 2021",https://jobs.apple.com/en-us/details/200254252/trusted-kernel-manager?team=SFTWR
1375,Technical Writing Manager - Apple Pay,Software and Services,New York City,"Aug 23, 2021",https://jobs.apple.com/en-us/details/200278828/technical-writing-manager-apple-pay?team=SFTWR
1376,"AI/ML - Technical Lead, Siri Memory & Cross-Device",Software and Services,Seattle,"Oct 13, 2021",https://jobs.apple.com/en-us/details/200293717/ai-ml-technical-lead-siri-memory-cross-device?team=SFTWR
1377,"Senior Product Manager, Home Services - Cupertino",Software and Services,Santa Clara Valley (Cupertino),"Aug 9, 2021",https://jobs.apple.com/en-us/details/200275702/senior-product-manager-home-services-cupertino?team=SFTWR
1378,"Senior Product Manager, Home Services - Austin",Software and Services,Austin,"Aug 9, 2021",https://jobs.apple.com/en-us/details/200275707/senior-product-manager-home-services-austin?team=SFTWR
1379,"Senior Product Manager, Home Services - San Diego",Software and Services,San Diego,"Aug 9, 2021",https://jobs.apple.com/en-us/details/200275705/senior-product-manager-home-services-san-diego?team=SFTWR
1380,Software Engineer-App Store,Software and Services,Seattle,"Jul 19, 2021",https://jobs.apple.com/en-us/details/200267018/software-engineer-app-store?team=SFTWR
1381,Trusted Kernel Manager,Software and Services,Santa Clara Valley (Cupertino),"Jun 9, 2021",https://jobs.apple.com/en-us/details/200254252/trusted-kernel-manager?team=SFTWR
1382,"Sr. Data Scientist, ML Model Evaluation - Apple Media Products",Software and Services,San Diego,"Sep 2, 2021",https://jobs.apple.com/en-us/details/200282529/sr-data-scientist-ml-model-evaluation-apple-media-products?team=SFTWR
1383,"AI/ML - Technical Lead, Siri Memory & Cross-Device",Software and Services,Seattle,"Oct 13, 2021",https://jobs.apple.com/en-us/details/200293717/ai-ml-technical-lead-siri-memory-cross-device?team=SFTWR
1384,"Senior Product Manager, Home Services - Austin",Software and Services,Austin,"Aug 9, 2021",https://jobs.apple.com/en-us/details/200275707/senior-product-manager-home-services-austin?team=SFTWR
1385,"Senior Product Manager, Home Services - San Diego",Software and Services,San Diego,"Aug 9, 2021",https://jobs.apple.com/en-us/details/200275705/senior-product-manager-home-services-san-diego?team=SFTWR
1386,"Senior Product Manager, Home Services - Cupertino",Software and Services,Santa Clara Valley (Cupertino),"Aug 9, 2021",https://jobs.apple.com/en-us/details/200275702/senior-product-manager-home-services-cupertino?team=SFTWR
1387,"Senior Product Manager, Home Services - NYC",Software and Services,New York City,"Aug 9, 2021",https://jobs.apple.com/en-us/details/200275709/senior-product-manager-home-services-nyc?team=SFTWR
1388,Software Engineer-App Store Frameworks,Software and Services,Seattle,"Sep 21, 2021",https://jobs.apple.com/en-us/details/200210069/software-engineer-app-store-frameworks?team=SFTWR
1389,Software Engineer-App Store Frameworks,Software and Services,Seattle,"Sep 21, 2021",https://jobs.apple.com/en-us/details/200284842/software-engineer-app-store-frameworks?team=SFTWR
1390,"Technical Project Manager - Wallet, Payments & Commerce Data Science & BI - Austin",Software and Services,Austin,"Aug 24, 2021",https://jobs.apple.com/en-us/details/200281644/technical-project-manager-wallet-payments-commerce-data-science-bi-austin?team=SFTWR
1391,"AI/ML - Technical Product/Program Manager, Search Analytics and A/B Testing",Software and Services,Seattle,"Oct 18, 2021",https://jobs.apple.com/en-us/details/200301961/ai-ml-technical-product-program-manager-search-analytics-and-a-b-testing?team=SFTWR
1392,"AI/ML- AI/ML- Tools Engineer- Performance, Machine Learning Platform and Technologies",Software and Services,Seattle,"Oct 6, 2021",https://jobs.apple.com/en-us/details/200219789/ai-ml-ai-ml-tools-engineer-performance-machine-learning-platform-and-technologies?team=SFTWR
1393,"Data Scientist, Testing and Optimization - Cupertino",Software and Services,Santa Clara Valley (Cupertino),"Jul 28, 2021",https://jobs.apple.com/en-us/details/200271788/data-scientist-testing-and-optimization-cupertino?team=SFTWR
1394,Senior Offensive Software Vulnerability Researcher,Software and Services,Santa Clara Valley (Cupertino),"Oct 9, 2021",https://jobs.apple.com/en-us/details/200296624/senior-offensive-software-vulnerability-researcher?team=SFTWR
1395,CoreOS Quality Data Analyst,Software and Services,Santa Clara Valley (Cupertino),"Sep 29, 2021",https://jobs.apple.com/en-us/details/200292438/coreos-quality-data-analyst?team=SFTWR
1396,"Senior Product Designer, Health",Software and Services,Santa Clara Valley (Cupertino),"Aug 11, 2021",https://jobs.apple.com/en-us/details/200241453/senior-product-designer-health?team=SFTWR
1397,"Sr. Producer, Apps Program",Software and Services,San Diego,"Jun 15, 2021",https://jobs.apple.com/en-us/details/200255360/sr-producer-apps-program?team=SFTWR
